time,control,MK801
9.324950000000001,-46.25,-44.5
9.325000000000001,-46.3125,-45.0
9.325050000000001,-46.5,-44.90625
9.3251,-46.21875,-44.71875
9.32515,-46.03125,-44.53125
9.3252,-46.21875,-44.65625
9.32525,-46.5,-45.0
9.3253,-46.28125,-44.96875
9.32535,-45.9375,-44.59375
9.3254,-46.0,-44.65625
9.32545,-46.34375,-44.8125
9.3255,-46.0625,-45.21875
9.32555,-46.03125,-44.78125
9.3256,-46.03125,-44.4375
9.325650000000001,-46.34375,-44.6875
9.325700000000001,-46.21875,-45.0
9.325750000000001,-46.03125,-45.28125
9.325800000000001,-45.625,-44.84375
9.32585,-45.8125,-44.6875
9.3259,-45.9375,-44.9375
9.32595,-46.0,-45.15625
9.326,-45.65625,-45.09375
9.32605,-45.84375,-44.78125
9.3261,-45.96875,-44.59375
9.32615,-45.90625,-44.9375
9.3262,-45.375,-45.34375
9.32625,-45.4375,-44.875
9.3263,-45.90625,-44.65625
9.32635,-45.84375,-44.875
9.3264,-45.5625,-45.25
9.326450000000001,-45.40625,-45.0
9.326500000000001,-45.78125,-44.90625
9.326550000000001,-45.59375,-44.78125
9.326600000000001,-45.5,-45.15625
9.32665,-45.09375,-45.25
9.3267,-45.65625,-45.125
9.32675,-45.8125,-44.90625
9.3268,-45.75,-44.9375
9.32685,-45.40625,-45.21875
9.3269,-45.53125,-45.34375
9.32695,-45.78125,-44.875
9.327,-45.4375,-44.90625
9.32705,-45.09375,-44.84375
9.3271,-45.53125,-45.4375
9.32715,-45.90625,-45.21875
9.327200000000001,-45.75,-44.6875
9.327250000000001,-45.34375,-44.6875
9.327300000000001,-45.28125,-45.09375
9.327350000000001,-45.59375,-45.1875
9.3274,-45.53125,-44.84375
9.32745,-45.21875,-44.625
9.3275,-45.1875,-45.03125
9.32755,-45.625,-45.0
9.3276,-45.8125,-45.0
9.32765,-45.53125,-44.8125
9.3277,-45.125,-44.625
9.32775,-45.4375,-44.78125
9.3278,-45.46875,-45.34375
9.32785,-45.34375,-45.125
9.3279,-45.28125,-44.4375
9.327950000000001,-45.6875,-44.78125
9.328000000000001,-45.8125,-45.21875
9.328050000000001,-45.46875,-45.28125
9.328100000000001,-45.1875,-44.84375
9.32815,-45.21875,-44.78125
9.3282,-45.34375,-45.1875
9.32825,-45.3125,-45.125
9.3283,-45.28125,-44.96875
9.32835,-45.3125,-44.6875
9.3284,-45.46875,-44.875
9.32845,-45.25,-45.03125
9.3285,-45.25,-45.1875
9.32855,-44.8125,-45.125
9.3286,-44.96875,-44.59375
9.32865,-45.375,-45.0
9.328700000000001,-45.25,-45.375
9.328750000000001,-44.875,-45.125
9.328800000000001,-45.0625,-44.8125
9.328850000000001,-45.09375,-44.90625
9.3289,-44.96875,-45.21875
9.32895,-44.71875,-45.28125
9.329,-44.875,-44.9375
9.32905,-45.34375,-44.9375
9.3291,-45.3125,-45.09375
9.32915,-45.0,-45.21875
9.3292,-44.90625,-45.1875
9.32925,-45.15625,-45.03125
9.3293,-45.125,-45.0
9.32935,-44.71875,-45.0625
9.3294,-44.46875,-45.25
9.32945,-45.28125,-45.21875
9.329500000000001,-45.375,-45.0
9.329550000000001,-45.09375,-45.28125
9.329600000000001,-44.625,-45.46875
9.32965,-45.125,-45.40625
9.3297,-45.09375,-45.21875
9.32975,-44.8125,-45.15625
9.3298,-44.65625,-45.4375
9.32985,-45.0625,-45.6875
9.3299,-45.125,-45.0625
9.32995,-44.90625,-45.25
9.33,-44.6875,-45.3125
9.33005,-44.71875,-45.46875
9.3301,-44.84375,-45.59375
9.33015,-44.78125,-45.34375
9.3302,-44.71875,-45.1875
9.330250000000001,-44.6875,-45.25
9.330300000000001,-44.96875,-45.5
9.330350000000001,-45.0,-45.46875
9.330400000000001,-44.59375,-45.28125
9.33045,-44.25,-45.15625
9.3305,-44.6875,-45.53125
9.33055,-44.65625,-45.5
9.3306,-44.6875,-45.25
9.33065,-44.4375,-45.25
9.3307,-44.875,-45.5
9.33075,-44.84375,-45.65625
9.3308,-44.65625,-45.375
9.33085,-44.375,-45.40625
9.3309,-44.4375,-45.125
9.33095,-44.78125,-45.5625
9.331000000000001,-44.90625,-45.65625
9.331050000000001,-44.5625,-45.34375
9.331100000000001,-44.46875,-45.15625
9.331150000000001,-44.75,-45.4375
9.3312,-44.71875,-45.65625
9.33125,-44.34375,-45.5
9.3313,-44.1875,-45.375
9.33135,-44.84375,-45.34375
9.3314,-44.8125,-45.40625
9.33145,-44.59375,-45.78125
9.3315,-44.25,-45.5625
9.33155,-44.5,-45.40625
9.3316,-44.5,-45.46875
9.33165,-44.25,-45.6875
9.3317,-44.15625,-45.78125
9.331750000000001,-44.46875,-45.65625
9.331800000000001,-44.78125,-45.59375
9.331850000000001,-44.78125,-45.5625
9.331900000000001,-44.21875,-45.84375
9.33195,-44.09375,-45.5625
9.332,-44.5,-45.46875
9.33205,-44.40625,-45.5625
9.3321,-43.9375,-45.53125
9.33215,-44.15625,-45.65625
9.3322,-44.71875,-45.71875
9.33225,-44.625,-45.6875
9.3323,-44.15625,-45.5
9.33235,-43.90625,-45.75
9.3324,-44.40625,-45.59375
9.33245,-44.125,-45.65625
9.3325,-43.9375,-45.78125
9.332550000000001,-44.15625,-45.53125
9.332600000000001,-44.40625,-45.59375
9.332650000000001,-44.59375,-45.53125
9.3327,-44.40625,-45.78125
9.33275,-43.8125,-45.53125
9.3328,-43.96875,-45.65625
9.33285,-44.25,-45.75
9.3329,-43.9375,-45.78125
9.33295,-43.96875,-45.375
9.333,-44.09375,-45.78125
9.33305,-44.40625,-45.71875
9.3331,-44.1875,-45.65625
9.33315,-43.875,-45.65625
9.3332,-43.71875,-45.78125
9.33325,-44.0,-45.75
9.333300000000001,-44.21875,-45.75
9.333350000000001,-44.125,-45.8125
9.333400000000001,-43.96875,-45.6875
9.333450000000001,-44.03125,-45.75
9.3335,-44.125,-45.75
9.33355,-44.0,-45.84375
9.3336,-43.6875,-45.6875
9.33365,-43.75,-45.78125
9.3337,-44.25,-45.875
9.33375,-44.21875,-46.0
9.3338,-43.875,-45.71875
9.33385,-44.03125,-45.625
9.3339,-44.09375,-45.8125
9.33395,-43.875,-46.03125
9.334,-43.625,-45.59375
9.334050000000001,-43.46875,-45.6875
9.334100000000001,-44.0625,-45.78125
9.334150000000001,-44.09375,-45.84375
9.334200000000001,-43.8125,-45.875
9.33425,-43.53125,-45.84375
9.3343,-43.78125,-45.78125
9.33435,-43.78125,-45.9375
9.3344,-43.59375,-45.96875
9.33445,-43.1875,-45.90625
9.3345,-43.78125,-45.96875
9.33455,-44.0,-45.65625
9.3346,-43.78125,-45.96875
9.33465,-43.375,-46.125
9.3347,-43.53125,-45.9375
9.33475,-43.78125,-45.84375
9.334800000000001,-43.5,-45.90625
9.334850000000001,-43.40625,-46.125
9.334900000000001,-43.75,-46.03125
9.334950000000001,-43.90625,-45.96875
9.335,-43.71875,-46.03125
9.33505,-43.5625,-46.03125
9.3351,-43.21875,-45.875
9.33515,-43.40625,-46.03125
9.3352,-43.59375,-45.9375
9.33525,-43.5625,-45.9375
9.3353,-43.3125,-45.96875
9.33535,-43.625,-46.25
9.3354,-43.625,-46.0625
9.33545,-43.40625,-45.875
9.3355,-43.0,-46.0
9.33555,-43.28125,-46.28125
9.335600000000001,-43.53125,-46.15625
9.335650000000001,-43.375,-46.03125
9.335700000000001,-43.28125,-46.0
9.33575,-43.40625,-46.125
9.3358,-43.46875,-46.21875
9.33585,-43.25,-46.09375
9.3359,-43.125,-46.0625
9.33595,-42.9375,-46.28125
9.336,-43.1875,-46.3125
9.33605,-43.46875,-46.1875
9.3361,-43.34375,-46.0625
9.33615,-43.0625,-46.03125
9.3362,-43.28125,-46.21875
9.33625,-43.34375,-46.34375
9.3363,-43.125,-46.15625
9.336350000000001,-42.625,-46.0625
9.336400000000001,-43.125,-46.21875
9.336450000000001,-43.53125,-46.28125
9.336500000000001,-43.25,-46.40625
9.33655,-42.875,-46.15625
9.3366,-43.09375,-46.1875
9.33665,-43.15625,-46.1875
9.3367,-43.0,-46.40625
9.33675,-42.6875,-46.375
9.3368,-42.9375,-46.3125
9.33685,-43.40625,-46.28125
9.3369,-43.53125,-46.25
9.33695,-43.0625,-46.4375
9.337,-42.6875,-46.34375
9.33705,-43.09375,-46.0625
9.337100000000001,-43.125,-46.40625
9.337150000000001,-42.75,-46.1875
9.337200000000001,-42.71875,-46.5
9.337250000000001,-43.15625,-46.125
9.3373,-43.40625,-46.34375
9.33735,-42.90625,-46.4375
9.3374,-42.53125,-46.5625
9.33745,-42.8125,-46.21875
9.3375,-42.84375,-46.21875
9.33755,-42.625,-46.15625
9.3376,-42.625,-46.4375
9.33765,-42.8125,-46.53125
9.3377,-43.03125,-46.4375
9.33775,-42.84375,-46.3125
9.3378,-42.53125,-46.375
9.337850000000001,-42.40625,-46.5625
9.337900000000001,-42.71875,-46.5
9.337950000000001,-42.75,-46.28125
9.338000000000001,-42.5,-46.375
9.33805,-42.375,-46.625
9.3381,-42.6875,-46.53125
9.33815,-42.65625,-46.46875
9.3382,-42.25,-46.375
9.33825,-42.15625,-46.5
9.3383,-42.3125,-46.59375
9.33835,-42.40625,-46.5625
9.3384,-42.5625,-46.5
9.33845,-42.21875,-46.4375
9.3385,-42.21875,-46.53125
9.33855,-42.25,-46.78125
9.3386,-42.34375,-46.78125
9.338650000000001,-41.8125,-46.5
9.338700000000001,-41.84375,-46.6875
9.338750000000001,-42.375,-46.78125
9.3388,-42.46875,-46.78125
9.33885,-42.0625,-46.4375
9.3389,-41.78125,-46.5
9.33895,-42.21875,-46.8125
9.339,-42.21875,-46.9375
9.33905,-41.75,-46.59375
9.3391,-41.5,-46.71875
9.33915,-42.03125,-46.8125
9.3392,-42.21875,-46.84375
9.33925,-42.125,-46.71875
9.3393,-41.71875,-46.75
9.33935,-41.875,-46.59375
9.339400000000001,-41.90625,-46.8125
9.339450000000001,-41.59375,-46.90625
9.339500000000001,-41.53125,-46.84375
9.339550000000001,-41.75,-46.65625
9.3396,-42.125,-46.6875
9.33965,-41.90625,-46.96875
9.3397,-41.4375,-47.03125
9.33975,-41.34375,-46.5625
9.3398,-41.625,-46.84375
9.33985,-41.625,-46.71875
9.3399,-41.375,-47.0
9.33995,-41.40625,-47.0
9.34,-41.8125,-46.8125
9.34005,-41.78125,-46.84375
9.3401,-41.5625,-47.03125
9.340150000000001,-41.3125,-47.125
9.340200000000001,-41.4375,-46.9375
9.340250000000001,-41.625,-46.8125
9.340300000000001,-41.6875,-46.90625
9.34035,-41.5,-47.3125
9.3404,-41.71875,-47.15625
9.34045,-41.8125,-46.84375
9.3405,-41.78125,-46.875
9.34055,-41.25,-47.1875
9.3406,-41.25,-47.25
9.34065,-41.65625,-47.0
9.3407,-41.625,-46.84375
9.34075,-41.46875,-47.09375
9.3408,-41.375,-47.3125
9.34085,-41.65625,-47.25
9.340900000000001,-41.53125,-47.0625
9.340950000000001,-41.25,-47.0
9.341000000000001,-40.9375,-47.09375
9.341050000000001,-41.09375,-47.5
9.3411,-41.34375,-47.40625
9.34115,-41.28125,-46.96875
9.3412,-41.09375,-47.15625
9.34125,-41.09375,-47.625
9.3413,-41.34375,-47.5
9.34135,-41.09375,-47.125
9.3414,-40.6875,-47.25
9.34145,-40.96875,-47.5
9.3415,-41.5,-47.5
9.34155,-41.40625,-47.3125
9.3416,-41.0,-47.25
9.34165,-40.65625,-47.28125
9.341700000000001,-41.15625,-47.40625
9.341750000000001,-41.0,-47.4375
9.341800000000001,-40.78125,-47.25
9.34185,-40.625,-47.21875
9.3419,-41.0625,-47.34375
9.34195,-41.1875,-47.65625
9.342,-40.75,-47.53125
9.34205,-40.375,-47.09375
9.3421,-40.59375,-47.25
9.34215,-40.78125,-47.5
9.3422,-40.46875,-47.53125
9.34225,-40.15625,-47.28125
9.3423,-40.625,-47.3125
9.34235,-40.8125,-47.5
9.3424,-40.21875,-47.59375
9.342450000000001,-39.78125,-47.59375
9.342500000000001,-39.78125,-47.375
9.342550000000001,-39.75,-47.3125
9.342600000000001,-39.4375,-47.6875
9.34265,-38.875,-47.5
9.3427,-35.09375,-47.5625
9.34275,-23.09375,-47.34375
9.3428,1.09375,-47.28125
9.34285,24.65625,-47.84375
9.3429,35.4375,-47.625
9.34295,38.5,-47.4375
9.343,37.375,-47.3125
9.34305,33.875,-47.53125
9.3431,29.3125,-47.78125
9.34315,23.21875,-47.53125
9.343200000000001,16.4375,-47.3125
9.343250000000001,9.875,-47.40625
9.343300000000001,3.03125,-47.53125
9.343350000000001,-4.125,-47.6875
9.3434,-11.4375,-47.3125
9.34345,-17.9375,-47.34375
9.3435,-23.71875,-47.46875
9.34355,-28.40625,-47.78125
9.3436,-32.53125,-47.59375
9.34365,-35.40625,-47.25
9.3437,-37.28125,-47.375
9.34375,-38.53125,-47.59375
9.3438,-40.28125,-47.8125
9.34385,-41.375,-47.46875
9.3439,-41.78125,-47.34375
9.343950000000001,-41.84375,-47.5625
9.344000000000001,-42.4375,-47.78125
9.344050000000001,-42.84375,-47.625
9.344100000000001,-42.59375,-47.5625
9.34415,-42.46875,-47.5625
9.3442,-42.90625,-47.78125
9.34425,-43.1875,-47.8125
9.3443,-43.0,-47.375
9.34435,-42.625,-47.40625
9.3444,-42.53125,-47.46875
9.34445,-42.75,-47.9375
9.3445,-42.5625,-47.625
9.34455,-42.25,-47.375
9.3446,-42.21875,-47.46875
9.34465,-42.5,-47.78125
9.3447,-42.5,-47.96875
9.344750000000001,-42.15625,-47.5625
9.344800000000001,-41.65625,-47.4375
9.344850000000001,-41.90625,-47.59375
9.3449,-41.75,-47.75
9.34495,-41.625,-47.875
9.345,-41.4375,-47.46875
9.34505,-41.84375,-47.53125
9.3451,-41.9375,-47.875
9.34515,-41.4375,-47.84375
9.3452,-41.0625,-47.8125
9.34525,-41.15625,-47.375
9.3453,-41.3125,-47.4375
9.34535,-41.34375,-48.03125
9.3454,-41.21875,-47.96875
9.34545,-41.125,-47.5
9.345500000000001,-41.3125,-47.34375
9.345550000000001,-41.15625,-47.625
9.345600000000001,-40.8125,-48.125
9.345650000000001,-40.59375,-47.78125
9.3457,-40.96875,-47.4375
9.34575,-41.15625,-47.59375
9.3458,-40.96875,-47.75
9.34585,-40.6875,-48.125
9.3459,-40.875,-47.625
9.34595,-40.90625,-47.5
9.346,-40.65625,-47.59375
9.34605,-40.34375,-47.90625
9.3461,-40.59375,-47.9375
9.34615,-41.0,-47.59375
9.3462,-41.0,-47.40625
9.346250000000001,-40.71875,-47.78125
9.346300000000001,-40.625,-48.125
9.346350000000001,-40.75,-47.65625
9.346400000000001,-40.78125,-47.46875
9.34645,-40.34375,-47.65625
9.3465,-40.3125,-48.03125
9.34655,-40.875,-47.90625
9.3466,-40.96875,-47.71875
9.34665,-40.65625,-47.53125
9.3467,-40.40625,-47.71875
9.34675,-40.59375,-48.0625
9.3468,-40.65625,-47.8125
9.34685,-40.375,-47.625
9.3469,-40.3125,-47.59375
9.34695,-40.90625,-48.0
9.347000000000001,-41.0,-48.21875
9.347050000000001,-40.78125,-47.84375
9.347100000000001,-40.34375,-47.375
9.347150000000001,-40.34375,-47.65625
9.3472,-40.65625,-48.15625
9.34725,-40.40625,-47.875
9.3473,-40.40625,-47.5625
9.34735,-40.375,-47.65625
9.3474,-41.0,-47.8125
9.34745,-40.78125,-47.96875
9.3475,-40.40625,-47.90625
9.34755,-40.3125,-47.53125
9.3476,-40.78125,-47.59375
9.34765,-40.59375,-47.875
9.3477,-40.75,-48.09375
9.347750000000001,-40.625,-47.5625
9.347800000000001,-40.78125,-47.59375
9.347850000000001,-40.71875,-47.71875
9.347900000000001,-40.53125,-47.90625
9.34795,-40.21875,-47.84375
9.348,-40.34375,-47.4375
9.34805,-40.625,-47.53125
9.3481,-40.84375,-47.90625
9.34815,-40.5,-47.875
9.3482,-40.59375,-47.625
9.34825,-40.78125,-47.46875
9.3483,-40.625,-47.625
9.34835,-40.125,-48.0
9.3484,-40.09375,-47.75
9.34845,-40.65625,-47.53125
9.3485,-40.78125,-47.3125
9.348550000000001,-40.59375,-47.5
9.348600000000001,-40.40625,-47.875
9.348650000000001,-40.65625,-47.53125
9.348700000000001,-40.59375,-47.34375
9.34875,-40.375,-47.625
9.3488,-39.9375,-47.84375
9.34885,-40.375,-47.71875
9.3489,-40.90625,-47.59375
9.34895,-40.84375,-47.5
9.349,-40.28125,-47.5625
9.34905,-40.46875,-47.84375
9.3491,-40.71875,-47.75
9.34915,-40.46875,-47.65625
9.3492,-40.28125,-47.5
9.34925,-40.4375,-47.71875
9.349300000000001,-40.8125,-47.6875
9.349350000000001,-40.8125,-47.5625
9.349400000000001,-40.53125,-47.375
9.349450000000001,-40.375,-47.59375
9.3495,-40.53125,-47.90625
9.34955,-40.34375,-47.78125
9.3496,-40.28125,-47.5
9.34965,-40.25,-47.59375
9.3497,-40.5625,-47.84375
9.34975,-40.875,-47.78125
9.3498,-40.625,-47.59375
9.34985,-40.0,-47.59375
9.3499,-40.28125,-47.875
9.34995,-40.46875,-48.03125
9.35,-40.40625,-47.59375
9.350050000000001,-40.34375,-47.59375
9.350100000000001,-40.5,-47.75
9.350150000000001,-40.65625,-47.625
9.350200000000001,-40.40625,-47.90625
9.35025,-40.1875,-47.65625
9.3503,-40.21875,-47.46875
9.35035,-40.25,-47.65625
9.3504,-40.40625,-47.78125
9.35045,-40.40625,-47.78125
9.3505,-40.34375,-47.40625
9.35055,-40.53125,-47.625
9.3506,-40.5625,-47.78125
9.35065,-40.46875,-47.78125
9.3507,-40.15625,-47.65625
9.35075,-40.40625,-47.59375
9.350800000000001,-40.84375,-47.75
9.350850000000001,-40.78125,-47.75
9.350900000000001,-40.4375,-47.78125
9.350950000000001,-40.40625,-47.625
9.351,-40.53125,-47.5625
9.35105,-40.40625,-47.6875
9.3511,-40.3125,-47.90625
9.35115,-40.0625,-47.9375
9.3512,-40.625,-47.625
9.35125,-40.65625,-47.59375
9.3513,-40.34375,-47.96875
9.35135,-40.09375,-47.78125
9.3514,-40.40625,-47.59375
9.35145,-40.28125,-47.6875
9.3515,-40.125,-47.8125
9.35155,-39.96875,-47.96875
9.351600000000001,-40.71875,-47.59375
9.351650000000001,-40.875,-47.6875
9.351700000000001,-40.59375,-47.6875
9.351750000000001,-40.21875,-47.8125
9.3518,-40.4375,-47.78125
9.35185,-40.59375,-47.84375
9.3519,-40.375,-47.9375
9.35195,-40.1875,-47.71875
9.352,-40.375,-47.78125
9.35205,-40.625,-47.8125
9.3521,-40.375,-47.5625
9.35215,-40.15625,-47.78125
9.3522,-40.0,-47.875
9.35225,-40.25,-47.96875
9.3523,-40.21875,-47.65625
9.352350000000001,-40.15625,-47.625
9.352400000000001,-40.03125,-47.84375
9.352450000000001,-40.59375,-47.875
9.352500000000001,-40.59375,-47.78125
9.35255,-40.21875,-47.84375
9.3526,-39.875,-47.8125
9.35265,-40.1875,-47.8125
9.3527,-40.1875,-47.6875
9.35275,-40.25,-47.90625
9.3528,-40.21875,-47.90625
9.35285,-40.40625,-47.8125
9.3529,-40.4375,-47.59375
9.35295,-40.34375,-47.9375
9.353,-40.0,-47.90625
9.35305,-39.84375,-47.8125
9.353100000000001,-40.25,-47.875
9.353150000000001,-40.53125,-47.8125
9.353200000000001,-40.34375,-47.8125
9.353250000000001,-40.0,-47.84375
9.3533,-40.375,-47.96875
9.35335,-40.46875,-47.9375
9.3534,-40.0625,-47.96875
9.35345,-39.78125,-48.03125
9.3535,-40.15625,-47.625
9.35355,-40.40625,-47.71875
9.3536,-40.25,-47.9375
9.35365,-39.875,-47.8125
9.3537,-40.28125,-47.78125
9.35375,-40.125,-47.65625
9.3538,-40.125,-48.03125
9.353850000000001,-39.8125,-47.875
9.353900000000001,-40.0,-47.6875
9.353950000000001,-40.46875,-47.8125
9.354000000000001,-40.3125,-47.84375
9.35405,-39.8125,-47.875
9.3541,-39.6875,-48.0
9.35415,-40.15625,-47.9375
9.3542,-40.125,-47.84375
9.35425,-39.8125,-47.875
9.3543,-39.6875,-48.09375
9.35435,-40.34375,-48.03125
9.3544,-40.21875,-47.9375
9.35445,-39.90625,-48.125
9.3545,-39.6875,-48.09375
9.35455,-39.96875,-48.15625
9.3546,-40.0,-48.125
9.354650000000001,-39.84375,-47.875
9.354700000000001,-39.78125,-48.09375
9.354750000000001,-39.9375,-48.3125
9.354800000000001,-40.21875,-48.15625
9.35485,-40.0,-48.09375
9.3549,-39.5,-48.21875
9.35495,-39.5625,-48.46875
9.355,-39.875,-48.34375
9.35505,-39.9375,-48.28125
9.3551,-39.8125,-48.34375
9.35515,-39.625,-48.21875
9.3552,-40.0625,-48.4375
9.35525,-39.84375,-48.375
9.3553,-39.71875,-48.21875
9.35535,-39.46875,-48.1875
9.355400000000001,-39.71875,-48.21875
9.355450000000001,-39.84375,-48.5625
9.355500000000001,-39.90625,-48.3125
9.355550000000001,-39.59375,-48.21875
9.3556,-39.59375,-48.40625
9.35565,-39.59375,-48.40625
9.3557,-39.5,-48.40625
9.35575,-39.125,-48.34375
9.3558,-39.34375,-48.3125
9.35585,-39.78125,-48.46875
9.3559,-39.78125,-48.4375
9.35595,-39.3125,-48.5625
9.356,-39.21875,-48.28125
9.35605,-39.34375,-48.5
9.3561,-39.3125,-48.5625
9.356150000000001,-39.09375,-48.8125
9.356200000000001,-38.8125,-48.46875
9.356250000000001,-39.28125,-48.4375
9.356300000000001,-39.4375,-48.5625
9.35635,-39.1875,-48.75
9.3564,-38.96875,-48.59375
9.35645,-39.09375,-48.40625
9.3565,-39.21875,-48.53125
9.35655,-38.9375,-48.65625
9.3566,-38.5,-48.65625
9.35665,-39.0,-48.65625
9.3567,-39.21875,-48.59375
9.35675,-38.71875,-48.5
9.3568,-38.21875,-48.75
9.35685,-38.25,-48.6875
9.356900000000001,-38.5,-48.65625
9.356950000000001,-38.1875,-48.5625
9.357000000000001,-37.9375,-48.75
9.357050000000001,-37.6875,-48.90625
9.3571,-36.90625,-48.78125
9.35715,-29.6875,-48.71875
9.3572,-15.843751,-48.5
9.35725,9.3125,-48.84375
9.3573,27.03125,-48.78125
9.35735,34.96875,-48.75
9.3574,37.15625,-48.6875
9.35745,36.28125,-48.84375
9.3575,33.125,-48.90625
9.35755,28.65625,-48.71875
9.3576,23.9375,-48.75
9.35765,18.53125,-48.65625
9.357700000000001,12.5625,-48.8125
9.357750000000001,6.15625,-48.84375
9.357800000000001,-0.15625,-48.6875
9.357850000000001,-6.09375,-48.65625
9.3579,-12.03125,-48.625
9.35795,-17.8125,-49.03125
9.358,-22.875,-48.78125
9.35805,-26.96875,-48.875
9.3581,-30.09375,-48.71875
9.35815,-33.0,-48.84375
9.3582,-35.46875,-48.90625
9.35825,-36.90625,-48.8125
9.3583,-37.5,-48.84375
9.35835,-38.65625,-48.90625
9.3584,-39.40625,-48.90625
9.358450000000001,-39.59375,-48.875
9.358500000000001,-39.625,-48.78125
9.358550000000001,-40.25,-48.71875
9.358600000000001,-40.9375,-48.96875
9.35865,-40.78125,-49.03125
9.3587,-40.53125,-48.875
9.35875,-40.65625,-48.84375
9.3588,-40.96875,-49.0
9.35885,-40.71875,-49.125
9.3589,-40.40625,-49.03125
9.35895,-40.21875,-48.90625
9.359,-40.75,-48.90625
9.35905,-40.78125,-49.09375
9.3591,-40.4375,-49.125
9.35915,-40.0,-49.09375
9.359200000000001,-40.3125,-49.03125
9.359250000000001,-40.40625,-48.9375
9.359300000000001,-39.9375,-49.125
9.359350000000001,-39.84375,-48.9375
9.3594,-40.03125,-48.96875
9.35945,-40.1875,-48.84375
9.3595,-39.78125,-49.0
9.35955,-39.46875,-49.28125
9.3596,-39.625,-49.09375
9.35965,-39.65625,-48.84375
9.3597,-39.5,-49.0
9.35975,-39.53125,-49.25
9.3598,-39.40625,-49.1875
9.35985,-39.78125,-49.0625
9.3599,-39.5625,-49.0
9.359950000000001,-39.25,-49.09375
9.360000000000001,-38.96875,-49.25
9.360050000000001,-39.3125,-49.1875
9.360100000000001,-39.46875,-49.0
9.36015,-39.34375,-49.09375
9.3602,-39.25,-49.125
9.36025,-39.5625,-49.21875
9.3603,-39.375,-49.09375
9.36035,-39.15625,-48.96875
9.3604,-38.9375,-49.0625
9.36045,-39.09375,-49.375
9.3605,-39.5,-49.21875
9.36055,-39.5625,-49.125
9.3606,-39.34375,-49.21875
9.36065,-39.25,-49.25
9.3607,-39.28125,-49.46875
9.360750000000001,-39.21875,-49.125
9.360800000000001,-39.03125,-49.0625
9.360850000000001,-38.8125,-49.09375
9.3609,-39.4375,-49.34375
9.36095,-39.65625,-49.59375
9.361,-39.40625,-49.28125
9.36105,-39.15625,-48.9375
9.3611,-39.4375,-49.5
9.36115,-39.59375,-49.53125
9.3612,-39.1875,-49.28125
9.36125,-39.0625,-49.03125
9.3613,-39.625,-49.21875
9.36135,-39.90625,-49.5
9.3614,-39.65625,-49.71875
9.36145,-39.1875,-49.15625
9.361500000000001,-39.21875,-49.125
9.361550000000001,-39.53125,-49.40625
9.361600000000001,-39.4375,-49.5625
9.361650000000001,-39.1875,-49.34375
9.3617,-39.40625,-49.21875
9.36175,-39.875,-49.28125
9.3618,-40.0,-49.46875
9.36185,-39.53125,-49.59375
9.3619,-39.15625,-49.34375
9.36195,-39.65625,-49.28125
9.362,-39.625,-49.34375
9.36205,-39.5625,-49.625
9.3621,-39.5625,-49.5625
9.36215,-39.96875,-49.15625
9.3622,-39.9375,-49.4375
9.362250000000001,-39.78125,-49.53125
9.362300000000001,-39.5,-49.625
9.362350000000001,-39.625,-49.375
