time,control,MK801
9.362400000000001,-39.875,-49.34375
9.36245,-40.0625,-49.4375
9.3625,-39.875,-49.59375
9.36255,-40.0,-49.5625
9.3626,-40.34375,-49.4375
9.36265,-40.25,-49.34375
9.3627,-39.9375,-49.40625
9.36275,-39.75,-49.84375
9.3628,-40.1875,-49.5
9.36285,-40.25,-49.375
9.3629,-40.28125,-49.4375
9.36295,-40.21875,-49.65625
9.363000000000001,-40.4375,-49.65625
9.363050000000001,-40.4375,-49.5625
9.363100000000001,-40.125,-49.40625
9.363150000000001,-39.9375,-49.53125
9.3632,-40.21875,-49.9375
9.36325,-40.5,-49.65625
9.3633,-40.5,-49.40625
9.36335,-40.15625,-49.625
9.3634,-40.34375,-49.71875
9.36345,-40.5625,-49.9375
9.3635,-40.40625,-49.6875
9.36355,-40.03125,-49.40625
9.3636,-40.25,-49.59375
9.36365,-40.84375,-50.09375
9.3637,-40.75,-49.90625
9.36375,-40.40625,-49.5625
9.363800000000001,-40.34375,-49.71875
9.363850000000001,-40.59375,-49.78125
9.363900000000001,-40.625,-49.90625
9.36395,-40.5625,-49.46875
9.364,-40.25,-49.46875
9.36405,-40.84375,-49.84375
9.3641,-41.0,-49.8125
9.36415,-40.71875,-49.875
9.3642,-40.28125,-49.5625
9.36425,-40.59375,-49.5
9.3643,-40.90625,-49.75
9.36435,-40.71875,-50.0
9.3644,-40.5,-49.78125
9.36445,-40.84375,-49.46875
9.3645,-41.21875,-49.59375
9.364550000000001,-40.875,-49.84375
9.364600000000001,-40.65625,-49.90625
9.364650000000001,-40.65625,-49.53125
9.364700000000001,-40.90625,-49.34375
9.36475,-40.78125,-49.75
9.3648,-40.90625,-49.90625
9.36485,-40.8125,-49.5625
9.3649,-41.15625,-49.625
9.36495,-41.1875,-49.59375
9.365,-40.96875,-49.8125
9.36505,-40.625,-49.875
9.3651,-40.8125,-49.59375
9.36515,-41.0625,-49.40625
9.3652,-41.0625,-49.5625
9.36525,-40.96875,-49.875
9.365300000000001,-41.125,-49.8125
9.365350000000001,-41.15625,-49.46875
9.365400000000001,-41.125,-49.5
9.365450000000001,-40.90625,-49.90625
9.3655,-40.8125,-49.96875
9.36555,-41.25,-49.53125
9.3656,-41.40625,-49.5
9.36565,-41.125,-49.65625
9.3657,-40.9375,-49.90625
9.36575,-41.25,-49.9375
9.3658,-41.3125,-49.40625
9.36585,-41.0,-49.40625
9.3659,-40.78125,-49.65625
9.36595,-41.375,-50.0
9.366,-41.78125,-49.8125
9.366050000000001,-41.53125,-49.40625
9.366100000000001,-41.125,-49.40625
9.366150000000001,-41.53125,-49.96875
9.366200000000001,-41.46875,-49.96875
9.36625,-41.15625,-49.625
9.3663,-40.90625,-49.375
9.36635,-41.4375,-49.71875
9.3664,-41.625,-49.875
9.36645,-41.53125,-49.6875
9.3665,-41.09375,-49.5
9.36655,-41.09375,-49.625
9.3666,-41.53125,-49.75
9.36665,-41.5,-49.9375
9.3667,-41.34375,-49.59375
9.36675,-41.3125,-49.375
9.3668,-41.78125,-49.78125
9.366850000000001,-41.90625,-49.9375
9.366900000000001,-41.53125,-50.0
9.366950000000001,-41.15625,-49.40625
9.367,-41.53125,-49.46875
9.36705,-41.625,-49.78125
9.3671,-41.53125,-50.15625
9.36715,-41.4375,-49.8125
9.3672,-41.71875,-49.46875
9.36725,-41.8125,-49.59375
9.3673,-41.625,-50.0
9.36735,-41.53125,-49.8125
9.3674,-41.4375,-49.75
9.36745,-41.65625,-49.5625
9.3675,-41.84375,-49.8125
9.36755,-41.78125,-50.09375
9.367600000000001,-41.59375,-49.84375
9.367650000000001,-41.90625,-49.46875
9.367700000000001,-41.90625,-49.5
9.367750000000001,-41.65625,-49.84375
9.3678,-41.34375,-50.125
9.36785,-41.78125,-49.71875
9.3679,-42.0,-49.53125
9.36795,-41.84375,-49.8125
9.368,-41.6875,-50.0625
9.36805,-41.84375,-49.875
9.3681,-41.90625,-49.6875
9.36815,-41.875,-49.71875
9.3682,-41.5625,-50.0
9.36825,-41.6875,-50.0625
9.3683,-42.09375,-49.84375
9.368350000000001,-42.1875,-49.71875
9.368400000000001,-41.96875,-49.71875
9.368450000000001,-41.75,-49.96875
9.368500000000001,-42.0,-49.90625
9.36855,-42.0625,-49.75
9.3686,-41.78125,-49.625
9.36865,-41.5625,-49.9375
9.3687,-42.25,-50.3125
9.36875,-42.34375,-49.84375
9.3688,-42.0,-49.6875
9.36885,-41.75,-49.8125
9.3689,-42.125,-50.0
9.36895,-42.25,-49.96875
9.369,-42.0,-49.9375
9.36905,-41.84375,-49.8125
9.369100000000001,-42.25,-49.90625
9.369150000000001,-42.53125,-50.0625
9.369200000000001,-42.34375,-49.96875
9.369250000000001,-42.125,-49.6875
9.3693,-41.96875,-49.71875
9.36935,-42.40625,-49.9375
9.3694,-42.15625,-50.09375
9.36945,-42.09375,-49.875
9.3695,-42.0,-49.78125
9.36955,-42.5,-49.9375
9.3696,-42.34375,-50.25
9.36965,-42.15625,-49.96875
9.3697,-42.0,-49.875
9.36975,-42.25,-49.78125
9.3698,-42.15625,-50.15625
9.36985,-42.4375,-50.09375
9.369900000000001,-42.21875,-49.90625
9.369950000000001,-42.4375,-49.78125
9.370000000000001,-42.59375,-49.9375
9.37005,-42.40625,-50.0
9.3701,-42.15625,-49.9375
9.37015,-42.0,-49.84375
9.3702,-42.375,-49.78125
9.37025,-42.53125,-50.125
9.3703,-42.25,-50.09375
9.37035,-42.25,-49.9375
9.3704,-42.625,-49.71875
9.37045,-42.5,-49.9375
9.3705,-42.28125,-50.09375
9.37055,-42.0625,-50.125
9.3706,-42.46875,-49.90625
9.370650000000001,-42.75,-49.8125
9.370700000000001,-42.65625,-49.9375
9.370750000000001,-42.375,-50.125
9.370800000000001,-42.46875,-50.09375
9.37085,-42.59375,-49.78125
9.3709,-42.40625,-50.0
9.37095,-42.0625,-50.1875
9.371,-42.53125,-50.0625
9.37105,-43.0,-49.96875
9.3711,-42.96875,-49.75
9.37115,-42.46875,-49.90625
9.3712,-42.5,-50.1875
9.37125,-42.84375,-50.03125
9.3713,-42.5,-49.875
9.37135,-42.40625,-49.8125
9.371400000000001,-42.5,-50.03125
9.371450000000001,-42.9375,-50.15625
9.371500000000001,-43.0,-49.9375
9.371550000000001,-42.78125,-49.71875
9.3716,-42.375,-49.9375
9.37165,-42.6875,-50.125
9.3717,-42.71875,-50.0
9.37175,-42.78125,-50.09375
9.3718,-42.4375,-50.0625
9.37185,-42.96875,-49.96875
9.3719,-43.03125,-50.0625
9.37195,-42.8125,-50.09375
9.372,-42.4375,-49.875
9.37205,-42.65625,-49.9375
9.3721,-42.875,-50.0625
9.372150000000001,-42.90625,-50.125
9.372200000000001,-42.84375,-49.90625
9.372250000000001,-42.90625,-50.09375
9.372300000000001,-43.125,-50.0625
9.37235,-43.1875,-50.0625
9.3724,-42.84375,-50.03125
9.37245,-42.59375,-50.03125
9.3725,-42.875,-50.0625
9.37255,-43.0625,-50.0625
9.3726,-43.1875,-50.25
9.37265,-42.84375,-50.3125
9.3727,-43.0625,-50.375
9.37275,-43.09375,-50.09375
9.3728,-42.90625,-50.125
9.37285,-42.53125,-50.21875
9.3729,-42.9375,-50.34375
9.372950000000001,-43.4375,-50.34375
9.373000000000001,-43.21875,-50.125
9.373050000000001,-42.9375,-50.28125
9.3731,-42.96875,-49.9375
9.37315,-43.09375,-50.28125
9.3732,-43.125,-50.15625
9.37325,-42.90625,-50.3125
9.3733,-42.84375,-50.125
9.37335,-43.21875,-50.25
9.3734,-43.53125,-50.34375
9.37345,-43.25,-50.125
9.3735,-42.90625,-50.25
9.37355,-43.1875,-50.3125
9.3736,-43.375,-50.15625
9.37365,-43.0625,-50.21875
9.373700000000001,-42.78125,-50.46875
9.373750000000001,-43.4375,-50.25
9.373800000000001,-43.8125,-50.1875
9.373850000000001,-43.34375,-50.21875
9.3739,-42.96875,-50.28125
9.37395,-43.21875,-50.46875
9.374,-43.375,-50.0625
9.37405,-43.21875,-50.25
9.3741,-43.09375,-50.125
9.37415,-43.3125,-50.25
9.3742,-43.59375,-50.34375
9.37425,-43.4375,-50.15625
9.3743,-43.21875,-50.09375
9.37435,-42.96875,-50.3125
9.3744,-43.3125,-50.40625
9.374450000000001,-43.3125,-50.1875
9.374500000000001,-43.25,-50.25
9.374550000000001,-43.25,-50.15625
9.374600000000001,-43.6875,-50.34375
9.37465,-43.6875,-50.4375
9.3747,-43.46875,-49.9375
9.37475,-43.15625,-50.40625
9.3748,-43.34375,-50.4375
9.37485,-43.5,-50.5
9.3749,-43.5625,-50.1875
9.37495,-43.71875,-50.28125
9.375,-43.65625,-50.375
9.37505,-43.875,-50.34375
9.3751,-43.75,-50.5
9.37515,-43.5625,-50.28125
9.375200000000001,-43.40625,-50.0625
9.375250000000001,-43.78125,-50.34375
9.375300000000001,-44.125,-50.40625
9.375350000000001,-43.90625,-50.40625
9.3754,-43.625,-50.21875
9.37545,-44.09375,-50.25
9.3755,-44.1875,-50.40625
9.37555,-43.96875,-50.375
9.3756,-43.65625,-50.1875
9.37565,-44.0625,-50.15625
9.3757,-44.5,-50.1875
9.37575,-44.40625,-50.375
9.3758,-44.15625,-50.46875
9.37585,-44.25,-50.21875
9.3759,-44.5,-50.25
9.37595,-44.4375,-50.125
9.376000000000001,-44.25,-50.53125
9.376050000000001,-44.34375,-50.53125
9.376100000000001,-44.90625,-50.375
9.37615,-45.09375,-50.28125
9.3762,-44.90625,-50.40625
9.37625,-44.625,-50.65625
9.3763,-44.9375,-50.4375
9.37635,-44.9375,-50.15625
9.3764,-44.84375,-50.4375
9.37645,-44.78125,-50.625
9.3765,-45.5,-50.34375
9.37655,-45.625,-50.3125
9.3766,-45.34375,-50.375
9.37665,-44.96875,-50.34375
9.3767,-45.125,-50.46875
9.376750000000001,-45.59375,-50.3125
9.376800000000001,-45.375,-50.34375
9.376850000000001,-45.375,-50.34375
9.376900000000001,-45.5625,-50.65625
9.37695,-45.9375,-50.5
9.377,-45.8125,-50.40625
9.37705,-45.4375,-50.375
9.3771,-45.4375,-50.40625
9.37715,-45.8125,-50.875
9.3772,-45.875,-50.25
9.37725,-45.90625,-50.4375
9.3773,-45.71875,-50.3125
9.37735,-46.0625,-50.5625
9.3774,-46.0625,-50.59375
9.37745,-45.90625,-50.5
9.377500000000001,-45.625,-50.65625
9.377550000000001,-45.96875,-50.46875
9.377600000000001,-46.125,-50.65625
9.377650000000001,-46.375,-50.46875
9.3777,-46.15625,-50.46875
9.37775,-46.09375,-50.28125
9.3778,-46.25,-50.6875
9.37785,-46.34375,-50.8125
9.3779,-45.9375,-50.5
9.37795,-45.90625,-50.5
9.378,-46.5625,-50.5
9.37805,-46.5625,-50.8125
9.3781,-46.28125,-50.5
9.37815,-46.125,-50.5625
9.3782,-46.4375,-50.6875
9.378250000000001,-46.46875,-50.59375
9.378300000000001,-46.21875,-50.78125
9.378350000000001,-45.96875,-50.65625
9.378400000000001,-46.65625,-50.5
9.37845,-46.84375,-50.71875
9.3785,-46.6875,-50.9375
9.37855,-46.25,-50.78125
9.3786,-46.53125,-50.53125
9.37865,-46.78125,-50.5
9.3787,-46.59375,-50.78125
9.37875,-46.375,-50.78125
9.3788,-46.75,-50.75
9.37885,-47.15625,-50.59375
9.3789,-46.9375,-50.625
9.37895,-46.5,-50.90625
9.379000000000001,-46.46875,-50.84375
9.379050000000001,-46.75,-50.6875
9.379100000000001,-46.59375,-50.65625
9.379150000000001,-46.625,-50.75
9.3792,-46.65625,-50.875
9.37925,-47.0625,-50.65625
9.3793,-47.0,-50.71875
9.37935,-46.90625,-50.59375
9.3794,-46.46875,-50.75
9.37945,-46.65625,-51.0
9.3795,-46.84375,-50.71875
9.37955,-47.03125,-50.625
9.3796,-46.78125,-50.84375
9.37965,-46.90625,-51.0
9.3797,-47.28125,-50.78125
9.37975,-47.0625,-50.59375
9.379800000000001,-46.6875,-50.84375
9.379850000000001,-46.8125,-50.78125
9.379900000000001,-47.0625,-50.78125
9.379950000000001,-47.1875,-50.78125
9.38,-47.15625,-50.6875
9.38005,-47.0625,-50.75
9.3801,-47.28125,-50.875
9.38015,-47.375,-50.90625
9.3802,-47.125,-50.75
9.38025,-46.875,-50.625
9.3803,-47.1875,-50.90625
9.38035,-47.625,-51.09375
9.3804,-47.59375,-50.875
9.38045,-47.0625,-50.59375
9.3805,-47.34375,-50.8125
9.380550000000001,-47.40625,-51.0625
9.380600000000001,-47.21875,-50.9375
9.380650000000001,-46.96875,-50.6875
9.380700000000001,-47.34375,-50.8125
9.38075,-47.6875,-50.78125
9.3808,-47.6875,-51.09375
9.38085,-47.375,-51.03125
9.3809,-47.34375,-50.84375
9.38095,-47.4375,-50.71875
9.381,-47.5625,-51.21875
9.38105,-47.40625,-51.09375
9.3811,-47.21875,-51.03125
9.38115,-47.90625,-50.65625
9.3812,-47.90625,-51.0
9.38125,-47.625,-51.1875
9.381300000000001,-47.34375,-51.03125
9.381350000000001,-47.59375,-50.625
9.381400000000001,-47.90625,-50.8125
9.381450000000001,-47.65625,-51.1875
9.3815,-47.53125,-51.03125
9.38155,-47.96875,-50.9375
9.3816,-48.15625,-50.5625
9.38165,-47.9375,-50.90625
9.3817,-47.625,-51.09375
9.38175,-47.71875,-51.03125
9.3818,-47.875,-50.75
9.38185,-47.90625,-50.75
9.3819,-47.75,-50.875
9.38195,-47.625,-51.21875
9.382,-48.09375,-51.03125
9.382050000000001,-48.15625,-50.75
9.382100000000001,-47.90625,-50.90625
9.382150000000001,-47.71875,-51.15625
9.382200000000001,-47.9375,-51.03125
9.38225,-48.15625,-50.96875
9.3823,-48.0625,-50.84375
9.38235,-47.90625,-50.96875
9.3824,-48.1875,-51.09375
9.38245,-48.21875,-51.03125
9.3825,-48.09375,-50.875
9.38255,-47.90625,-50.78125
9.3826,-47.90625,-51.0625
9.38265,-48.1875,-51.34375
9.3827,-48.5,-50.9375
9.38275,-48.28125,-50.84375
9.3828,-48.03125,-50.96875
9.382850000000001,-48.34375,-51.40625
9.382900000000001,-48.40625,-51.125
9.382950000000001,-48.09375,-50.71875
9.383000000000001,-47.78125,-51.03125
9.38305,-48.4375,-51.1875
9.3831,-48.71875,-51.1875
9.38315,-48.4375,-50.875
9.3832,-48.09375,-50.75
9.38325,-48.375,-50.875
9.3833,-48.5,-51.03125
9.38335,-48.21875,-51.09375
9.3834,-48.09375,-50.78125
9.38345,-48.625,-50.9375
9.3835,-48.6875,-50.90625
9.38355,-48.5,-51.15625
9.383600000000001,-48.25,-50.96875
9.383650000000001,-48.125,-50.78125
9.383700000000001,-48.59375,-50.8125
9.383750000000001,-48.4375,-51.25
9.3838,-48.0625,-51.0625
9.38385,-48.15625,-50.875
9.3839,-48.78125,-50.875
9.38395,-48.65625,-51.09375
9.384,-48.25,-51.21875
9.38405,-48.125,-51.0
9.3841,-48.59375,-50.84375
9.38415,-48.5,-50.90625
9.3842,-48.46875,-51.09375
9.38425,-48.53125,-51.21875
9.3843,-48.78125,-51.0
9.384350000000001,-48.90625,-50.71875
9.384400000000001,-48.53125,-50.90625
9.384450000000001,-48.40625,-51.3125
9.384500000000001,-48.375,-51.03125
9.38455,-48.71875,-50.78125
9.3846,-48.875,-50.96875
9.38465,-48.71875,-51.125
9.3847,-48.59375,-51.21875
9.38475,-48.875,-50.84375
9.3848,-48.75,-50.90625
9.38485,-48.46875,-51.0625
9.3849,-48.25,-51.09375
9.38495,-48.65625,-51.125
9.385,-48.9375,-50.84375
9.38505,-48.78125,-50.84375
9.385100000000001,-48.59375,-51.09375
9.385150000000001,-48.75,-51.3125
9.385200000000001,-48.84375,-51.09375
9.385250000000001,-48.6875,-50.84375
9.3853,-48.40625,-50.84375
9.38535,-48.625,-51.3125
9.3854,-49.09375,-51.21875
9.38545,-49.03125,-50.8125
9.3855,-48.625,-50.78125
9.38555,-48.59375,-51.21875
9.3856,-49.0,-51.4375
9.38565,-48.875,-51.0
9.3857,-48.40625,-50.875
9.38575,-48.53125,-50.90625
9.3858,-49.21875,-51.28125
9.38585,-49.15625,-51.40625
9.385900000000001,-48.96875,-51.09375
9.385950000000001,-48.625,-50.71875
9.386000000000001,-48.84375,-51.0625
9.386050000000001,-49.0,-51.34375
9.3861,-48.84375,-51.40625
9.38615,-48.625,-50.9375
9.3862,-49.09375,-51.0
9.38625,-49.40625,-51.21875
9.3863,-49.125,-51.40625
9.38635,-48.625,-50.96875
9.3864,-48.78125,-50.8125
9.38645,-49.09375,-51.09375
9.3865,-48.78125,-51.40625
9.38655,-48.78125,-51.3125
9.3866,-48.96875,-51.09375
9.386650000000001,-49.25,-50.6875
9.386700000000001,-49.125,-51.1875
9.386750000000001,-48.90625,-51.3125
9.386800000000001,-48.71875,-51.28125
9.38685,-48.9375,-50.875
9.3869,-48.96875,-51.0625
9.38695,-49.09375,-51.25
9.387,-49.0,-51.375
9.38705,-49.28125,-50.84375
9.3871,-49.375,-50.875
9.38715,-49.0625,-51.28125
9.3872,-48.71875,-51.3125
9.38725,-48.9375,-51.21875
9.3873,-49.15625,-50.90625
9.38735,-49.3125,-51.15625
9.387400000000001,-49.1875,-51.21875
9.387450000000001,-49.21875,-51.34375
9.387500000000001,-49.375,-51.125
9.387550000000001,-49.28125,-50.84375
9.3876,-49.0,-51.09375
9.38765,-48.875,-51.40625
9.3877,-49.40625,-51.34375
9.38775,-49.71875,-51.03125
9.3878,-49.46875,-50.75
9.38785,-49.0625,-51.28125
9.3879,-49.1875,-51.28125
9.38795,-49.4375,-51.0
9.388,-49.125,-50.84375
9.38805,-48.75,-50.90625
9.3881,-49.28125,-51.34375
9.388150000000001,-49.78125,-51.25
9.388200000000001,-49.46875,-51.03125
9.388250000000001,-49.125,-50.9375
9.388300000000001,-49.21875,-51.03125
9.38835,-49.5625,-51.28125
9.3884,-49.21875,-51.21875
9.38845,-49.0,-50.84375
9.3885,-49.25,-50.78125
9.38855,-49.5,-51.28125
9.3886,-49.53125,-51.25
9.38865,-49.25,-51.0
9.3887,-48.9375,-50.84375
9.38875,-49.375,-51.0625
9.3888,-49.375,-51.46875
9.38885,-49.21875,-50.96875
9.3889,-49.21875,-50.90625
9.388950000000001,-49.6875,-50.96875
9.389000000000001,-49.8125,-51.15625
9.389050000000001,-49.53125,-51.125
9.389100000000001,-49.15625,-51.09375
9.38915,-49.40625,-50.78125
9.3892,-49.5,-51.03125
9.38925,-49.5,-51.1875
9.3893,-49.375,-51.125
9.38935,-49.59375,-50.6875
9.3894,-49.6875,-50.71875
9.38945,-49.53125,-50.84375
9.3895,-49.1875,-51.125
9.38955,-49.03125,-50.84375
9.3896,-49.34375,-50.78125
9.38965,-49.5625,-51.03125
9.389700000000001,-49.46875,-51.0
9.389750000000001,-49.3125,-50.9375
9.389800000000001,-49.53125,-50.84375
9.389850000000001,-49.5625,-50.75
9.3899,-49.28125,-50.8125
9.38995,-49.03125,-50.96875
9.39,-49.375,-50.90625
9.39005,-49.65625,-50.71875
9.3901,-49.5625,-50.8125
9.39015,-49.25,-51.03125
9.3902,-49.40625,-51.03125
9.39025,-49.5,-50.65625
9.3903,-49.46875,-50.53125
9.39035,-49.21875,-50.9375
9.3904,-49.09375,-51.125
9.390450000000001,-49.75,-50.78125
9.390500000000001,-49.875,-50.71875
9.390550000000001,-49.59375,-50.71875
9.390600000000001,-49.28125,-50.96875
9.39065,-49.5625,-50.96875
9.3907,-49.6875,-50.65625
9.39075,-49.3125,-50.65625
9.3908,-49.1875,-50.65625
9.39085,-49.875,-50.875
9.3909,-49.9375,-50.625
9.39095,-49.71875,-50.375
9.391,-49.375,-50.375
9.39105,-49.65625,-50.65625
9.3911,-49.875,-50.71875
9.39115,-49.65625,-50.59375
9.391200000000001,-49.625,-50.28125
9.391250000000001,-49.65625,-50.5
9.391300000000001,-50.15625,-50.78125
9.391350000000001,-49.90625,-50.5
9.3914,-49.53125,-50.375
9.39145,-49.46875,-50.375
9.3915,-49.84375,-50.5625
9.39155,-49.78125,-50.59375
9.3916,-49.5625,-50.5625
9.39165,-49.625,-50.1875
9.3917,-50.125,-50.40625
9.39175,-49.90625,-50.4375
9.3918,-49.78125,-50.40625
9.39185,-49.53125,-50.3125
9.3919,-49.65625,-50.5625
9.39195,-49.8125,-50.3125
9.392000000000001,-50.0,-50.5
9.392050000000001,-49.90625,-50.5
9.392100000000001,-49.9375,-50.46875
9.39215,-50.09375,-50.53125
9.3922,-49.9375,-50.53125
9.39225,-49.71875,-50.40625
9.3923,-49.5,-50.4375
9.39235,-49.9375,-50.40625
9.3924,-50.0625,-50.40625
9.39245,-49.84375,-50.5
9.3925,-49.8125,-50.625
9.39255,-50.09375,-50.5625
9.3926,-50.125,-50.5
9.39265,-49.6875,-50.4375
9.3927,-49.40625,-50.34375
9.392750000000001,-49.84375,-50.4375
9.392800000000001,-50.34375,-50.34375
9.392850000000001,-50.125,-50.65625
9.392900000000001,-49.71875,-50.15625
9.39295,-49.90625,-50.25
9.393,-50.09375,-50.3125
9.39305,-49.90625,-50.28125
9.3931,-49.4375,-50.125
9.39315,-49.9375,-50.3125
9.3932,-50.25,-50.0625
9.39325,-50.375,-50.15625
9.3933,-49.9375,-50.15625
9.39335,-49.8125,-50.1875
9.3934,-50.09375,-50.21875
9.39345,-49.96875,-50.03125
9.393500000000001,-49.65625,-49.875
9.393550000000001,-49.8125,-50.03125
9.393600000000001,-50.0625,-50.125
9.393650000000001,-50.21875,-50.0
9.3937,-49.96875,-49.8125
9.39375,-49.71875,-50.03125
9.3938,-49.875,-50.125
9.39385,-49.9375,-50.1875
9.3939,-49.9375,-49.90625
9.39395,-49.875,-49.90625
9.394,-49.9375,-49.96875
9.39405,-50.34375,-50.1875
9.3941,-50.1875,-50.09375
9.39415,-49.84375,-50.0
9.3942,-49.84375,-49.90625
9.394250000000001,-50.09375,-49.875
9.394300000000001,-50.0,-50.0
9.394350000000001,-50.03125,-49.90625
9.394400000000001,-49.9375,-49.8125
9.39445,-50.28125,-50.0
9.3945,-50.3125,-50.125
9.39455,-50.0,-49.96875
9.3946,-49.71875,-49.8125
9.39465,-50.0,-49.9375
9.3947,-50.4375,-49.9375
9.39475,-50.34375,-49.90625
9.3948,-49.84375,-49.9375
9.39485,-50.0625,-49.84375
9.3949,-50.21875,-49.9375
9.39495,-50.0,-49.9375
9.395,-49.65625,-49.90625
9.395050000000001,-49.90625,-49.84375
9.395100000000001,-50.3125,-49.8125
9.395150000000001,-50.25,-49.59375
9.3952,-50.25,-50.0
9.39525,-49.96875,-49.90625
9.3953,-50.21875,-49.65625
9.39535,-50.1875,-49.78125
9.3954,-50.0,-49.96875
9.39545,-49.84375,-49.84375
9.3955,-50.375,-49.84375
9.39555,-50.53125,-49.75
9.3956,-50.40625,-49.90625
9.39565,-49.875,-49.96875
9.3957,-50.1875,-49.8125
9.39575,-50.40625,-49.75
9.395800000000001,-50.0625,-49.625
9.395850000000001,-49.875,-49.71875
9.395900000000001,-50.21875,-49.96875
9.395950000000001,-50.65625,-49.65625
9.396,-50.34375,-49.59375
9.39605,-50.0625,-49.65625
9.3961,-50.03125,-49.90625
9.39615,-50.4375,-49.71875
9.3962,-50.125,-49.65625
9.39625,-50.03125,-49.71875
9.3963,-50.1875,-49.75
9.39635,-50.6875,-49.8125
9.3964,-50.625,-49.65625
9.39645,-50.34375,-49.625
9.3965,-50.09375,-49.625
9.396550000000001,-50.40625,-49.6875
9.396600000000001,-50.5,-49.78125
9.396650000000001,-50.46875,-49.5625
9.396700000000001,-50.34375,-49.5625
9.39675,-50.5625,-49.65625
9.3968,-50.6875,-49.8125
9.39685,-50.46875,-49.78125
9.3969,-50.3125,-49.5625
9.39695,-50.3125,-49.53125
9.397,-50.5,-49.8125
9.39705,-50.59375,-49.84375
9.3971,-50.5,-49.46875
9.39715,-50.40625,-49.46875
9.3972,-50.5625,-49.6875
9.39725,-50.53125,-49.625
9.397300000000001,-50.34375,-49.5625
9.397350000000001,-49.96875,-49.5625
9.397400000000001,-50.34375,-49.5625
9.397450000000001,-50.75,-49.5
9.3975,-50.46875,-49.71875
9.39755,-50.0625,-49.46875
9.3976,-50.21875,-49.59375
9.39765,-50.5,-49.4375
9.3977,-50.21875,-49.625
9.39775,-50.0625,-49.5625
9.3978,-50.25,-49.5625
9.39785,-50.75,-49.46875
9.3979,-50.53125,-49.59375
9.39795,-50.40625,-49.65625
9.398,-50.1875,-49.375
9.39805,-50.40625,-49.46875
9.398100000000001,-50.25,-49.65625
9.398150000000001,-50.09375,-49.65625
9.398200000000001,-50.03125,-49.65625
9.39825,-50.625,-49.59375
9.3983,-50.46875,-49.5625
9.39835,-50.15625,-49.5
9.3984,-49.90625,-49.875
9.39845,-50.21875,-49.65625
9.3985,-50.40625,-49.5
9.39855,-49.96875,-49.5625
9.3986,-50.0,-49.84375
9.39865,-50.28125,-49.84375
9.3987,-50.46875,-49.625
9.39875,-50.21875,-49.4375
9.3988,-49.96875,-49.78125
9.398850000000001,-50.09375,-49.78125
9.398900000000001,-50.21875,-49.625
9.398950000000001,-50.125,-49.5625
9.399000000000001,-50.09375,-49.71875
9.39905,-50.125,-49.875
9.3991,-50.5625,-49.75
9.39915,-50.3125,-49.75
9.3992,-49.8125,-49.65625
9.39925,-49.8125,-49.8125
9.3993,-50.15625,-49.9375
9.39935,-50.28125,-49.8125
9.3994,-50.1875,-49.6875
9.39945,-50.125,-49.375
9.3995,-50.5625,-49.78125
9.39955,-50.375,-50.0
9.399600000000001,-50.15625,-49.875
9.399650000000001,-49.875,-49.65625
9.399700000000001,-49.96875,-49.625
9.399750000000001,-50.34375,-49.84375
9.3998,-50.4375,-49.875
9.39985,-50.125,-49.625
9.3999,-50.09375,-49.75
9.39995,-50.34375,-49.90625
